Id,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity
train_5168,,,,,,,,,,,,,
train_5169,,,,,,,,,,,,,
train_5170,,,,,,,,,,,,,
train_5171,,,,,,,,,,,,,
train_5172,,,,,,,,,,,,,
train_5173,,,,,,,,,,,,,
train_5174,,,,,,,,,,,,,
train_5175,,,,,,,,,,,,,
train_5176,,,,,,,,,,,,,
train_5177,,,,,,,,,,,,,
train_5178,,,,,,,,,,,,,
train_5179,,,,,,,,,,,,,
train_5180,,,,,,,,,,,,,
train_5181,,,,,,,,,,,,,
train_5182,,,,,,,,,,,,,
train_5183,,,,,,,,,,,,,
train_5184,,,,,,,,,,,,,
train_5185,,,,,,,,,,,,,
train_5186,,,,,,,,,,,,,
train_5187,,,,,,,,,,,,,
train_5188,,,,,,,,,,,,,
train_5189,,,,,,,,,,,,,
train_5190,,,,,,,,,,,,,
train_5191,,,,,,,,,,,,,
train_5192,,,,,,,,,,,,,
train_5193,,,,,,,,,,,,,
train_5194,,,,,,,,,,,,,
train_5195,,,,,,,,,,,,,
train_5196,,,,,,,,,,,,,
train_5197,,,,,,,,,,,,,
train_5198,,,,,,,,,,,,,
train_5199,,,,,,,,,,,,,
train_5200,,,,,,,,,,,,,
train_5201,,,,,,,,,,,,,
train_5202,,,,,,,,,,,,,
train_5203,,,,,,,,,,,,,
train_5204,,,,,,,,,,,,,
train_5205,,,,,,,,,,,,,
train_5206,,,,,,,,,,,,,
train_5207,,,,,,,,,,,,,
train_5208,,,,,,,,,,,,,
train_5209,,,,,,,,,,,,,
train_5210,,,,,,,,,,,,,
train_5211,,,,,,,,,,,,,
train_5212,,,,,,,,,,,,,
train_5213,,,,,,,,,,,,,
train_5214,,,,,,,,,,,,,
train_5215,,,,,,,,,,,,,
train_5216,,,,,,,,,,,,,
train_5217,,,,,,,,,,,,,
train_5218,,,,,,,,,,,,,
train_5219,,,,,,,,,,,,,
train_5220,,,,,,,,,,,,,
train_5221,,,,,,,,,,,,,
train_5222,,,,,,,,,,,,,
train_5223,,,,,,,,,,,,,
train_5224,,,,,,,,,,,,,
train_5225,,,,,,,,,,,,,
train_5226,,,,,,,,,,,,,
train_5227,,,,,,,,,,,,,
train_5228,,,,,,,,,,,,,
train_5229,,,,,,,,,,,,,
train_5230,,,,,,,,,,,,,
train_5231,,,,,,,,,,,,,
train_5232,,,,,,,,,,,,,
train_5233,,,,,,,,,,,,,
train_5234,,,,,,,,,,,,,
train_5235,,,,,,,,,,,,,
train_5236,,,,,,,,,,,,,
train_5237,,,,,,,,,,,,,
train_5238,,,,,,,,,,,,,
train_5239,,,,,,,,,,,,,
train_5240,,,,,,,,,,,,,
train_5241,,,,,,,,,,,,,
train_5242,,,,,,,,,,,,,
train_5243,,,,,,,,,,,,,
train_5244,,,,,,,,,,,,,
train_5245,,,,,,,,,,,,,
train_5246,,,,,,,,,,,,,
train_5247,,,,,,,,,,,,,
train_5248,,,,,,,,,,,,,
train_5249,,,,,,,,,,,,,
train_5250,,,,,,,,,,,,,
train_5251,,,,,,,,,,,,,
train_5252,,,,,,,,,,,,,
train_5253,,,,,,,,,,,,,
train_5254,,,,,,,,,,,,,
train_5255,,,,,,,,,,,,,
train_5256,,,,,,,,,,,,,
train_5257,,,,,,,,,,,,,
train_5258,,,,,,,,,,,,,
train_5259,,,,,,,,,,,,,
train_5260,,,,,,,,,,,,,
train_5261,,,,,,,,,,,,,
train_5262,,,,,,,,,,,,,
train_5263,,,,,,,,,,,,,
train_5264,,,,,,,,,,,,,
train_5265,,,,,,,,,,,,,
train_5266,,,,,,,,,,,,,
train_5267,,,,,,,,,,,,,
train_5268,,,,,,,,,,,,,
train_5269,,,,,,,,,,,,,
train_5270,,,,,,,,,,,,,
train_5271,,,,,,,,,,,,,
train_5272,,,,,,,,,,,,,
train_5273,,,,,,,,,,,,,
train_5274,,,,,,,,,,,,,
train_5275,,,,,,,,,,,,,
train_5276,,,,,,,,,,,,,
train_5277,,,,,,,,,,,,,
train_5278,,,,,,,,,,,,,
train_5279,,,,,,,,,,,,,
train_5280,,,,,,,,,,,,,
train_5281,,,,,,,,,,,,,
train_5282,,,,,,,,,,,,,
train_5283,,,,,,,,,,,,,
train_5284,,,,,,,,,,,,,
train_5285,,,,,,,,,,,,,
train_5286,,,,,,,,,,,,,
train_5287,,,,,,,,,,,,,
train_5288,,,,,,,,,,,,,
train_5289,,,,,,,,,,,,,
train_5290,,,,,,,,,,,,,
train_5291,,,,,,,,,,,,,
train_5292,,,,,,,,,,,,,
train_5293,,,,,,,,,,,,,
train_5294,,,,,,,,,,,,,
train_5295,,,,,,,,,,,,,
train_5296,,,,,,,,,,,,,
train_5297,,,,,,,,,,,,,
train_5298,,,,,,,,,,,,,
train_5299,,,,,,,,,,,,,
train_5300,,,,,,,,,,,,,
train_5301,,,,,,,,,,,,,
train_5302,,,,,,,,,,,,,
train_5303,,,,,,,,,,,,,
train_5304,,,,,,,,,,,,,
train_5305,,,,,,,,,,,,,
train_5306,,,,,,,,,,,,,
train_5307,,,,,,,,,,,,,
train_5308,,,,,,,,,,,,,
train_5309,,,,,,,,,,,,,
train_5310,,,,,,,,,,,,,
train_5311,,,,,,,,,,,,,
train_5312,,,,,,,,,,,,,
train_5313,,,,,,,,,,,,,
train_5314,,,,,,,,,,,,,
train_5315,,,,,,,,,,,,,
train_5316,,,,,,,,,,,,,
train_5317,,,,,,,,,,,,,
train_5318,,,,,,,,,,,,,
train_5319,,,,,,,,,,,,,
train_5320,,,,,,,,,,,,,
train_5321,,,,,,,,,,,,,
train_5322,,,,,,,,,,,,,
train_5323,,,,,,,,,,,,,
train_5324,,,,,,,,,,,,,
train_5325,,,,,,,,,,,,,
train_5326,,,,,,,,,,,,,
train_5327,,,,,,,,,,,,,
train_5328,,,,,,,,,,,,,
train_5329,,,,,,,,,,,,,
train_5330,,,,,,,,,,,,,
train_5331,,,,,,,,,,,,,
train_5332,,,,,,,,,,,,,
train_5333,,,,,,,,,,,,,
train_5334,,,,,,,,,,,,,
train_5335,,,,,,,,,,,,,
train_5336,,,,,,,,,,,,,
train_5337,,,,,,,,,,,,,
train_5338,,,,,,,,,,,,,
train_5339,,,,,,,,,,,,,
train_5340,,,,,,,,,,,,,
train_5341,,,,,,,,,,,,,
train_5342,,,,,,,,,,,,,
train_5343,,,,,,,,,,,,,
train_5344,,,,,,,,,,,,,
train_5345,,,,,,,,,,,,,
train_5346,,,,,,,,,,,,,
train_5347,,,,,,,,,,,,,
train_5348,,,,,,,,,,,,,
train_5349,,,,,,,,,,,,,
train_5350,,,,,,,,,,,,,
train_5351,,,,,,,,,,,,,
train_5352,,,,,,,,,,,,,
train_5353,,,,,,,,,,,,,
train_5354,,,,,,,,,,,,,
train_5355,,,,,,,,,,,,,
train_5356,,,,,,,,,,,,,
train_5357,,,,,,,,,,,,,
train_5358,,,,,,,,,,,,,
train_5359,,,,,,,,,,,,,
train_5360,,,,,,,,,,,,,
train_5361,,,,,,,,,,,,,
train_5362,,,,,,,,,,,,,
train_5363,,,,,,,,,,,,,
train_5364,,,,,,,,,,,,,
train_5365,,,,,,,,,,,,,
train_5366,,,,,,,,,,,,,
train_5367,,,,,,,,,,,,,
train_5368,,,,,,,,,,,,,
train_5369,,,,,,,,,,,,,
train_5370,,,,,,,,,,,,,
train_5371,,,,,,,,,,,,,
train_5372,,,,,,,,,,,,,
train_5373,,,,,,,,,,,,,
train_5374,,,,,,,,,,,,,
train_5375,,,,,,,,,,,,,
train_5376,,,,,,,,,,,,,
train_5377,,,,,,,,,,,,,
train_5378,,,,,,,,,,,,,
train_5379,,,,,,,,,,,,,
train_5380,,,,,,,,,,,,,
train_5381,,,,,,,,,,,,,
train_5382,,,,,,,,,,,,,
train_5383,,,,,,,,,,,,,
train_5384,,,,,,,,,,,,,
train_5385,,,,,,,,,,,,,
train_5386,,,,,,,,,,,,,
train_5387,,,,,,,,,,,,,
train_5388,,,,,,,,,,,,,
train_5389,,,,,,,,,,,,,
train_5390,,,,,,,,,,,,,
train_5391,,,,,,,,,,,,,
train_5392,,,,,,,,,,,,,
train_5393,,,,,,,,,,,,,
train_5394,,,,,,,,,,,,,
train_5395,,,,,,,,,,,,,
train_5396,,,,,,,,,,,,,
train_5397,,,,,,,,,,,,,
train_5398,,,,,,,,,,,,,
train_5399,,,,,,,,,,,,,
train_5400,,,,,,,,,,,,,
train_5401,,,,,,,,,,,,,
train_5402,,,,,,,,,,,,,
train_5403,,,,,,,,,,,,,
train_5404,,,,,,,,,,,,,
train_5405,,,,,,,,,,,,,
train_5406,,,,,,,,,,,,,
train_5407,,,,,,,,,,,,,
train_5408,,,,,,,,,,,,,
train_5409,,,,,,,,,,,,,
train_5410,,,,,,,,,,,,,
train_5411,,,,,,,,,,,,,
train_5412,,,,,,,,,,,,,
train_5413,,,,,,,,,,,,,
train_5414,,,,,,,,,,,,,
train_5415,,,,,,,,,,,,,
train_5416,,,,,,,,,,,,,
train_5417,,,,,,,,,,,,,
train_5418,,,,,,,,,,,,,
train_5419,,,,,,,,,,,,,
train_5420,,,,,,,,,,,,,
train_5421,,,,,,,,,,,,,
train_5422,,,,,,,,,,,,,
train_5423,,,,,,,,,,,,,
train_5424,,,,,,,,,,,,,
train_5425,,,,,,,,,,,,,
train_5426,,,,,,,,,,,,,
train_5427,,,,,,,,,,,,,
train_5428,,,,,,,,,,,,,
train_5429,,,,,,,,,,,,,
train_5430,,,,,,,,,,,,,
train_5431,,,,,,,,,,,,,
train_5432,,,,,,,,,,,,,
train_5433,,,,,,,,,,,,,
train_5434,,,,,,,,,,,,,
train_5435,,,,,,,,,,,,,
train_5436,,,,,,,,,,,,,
train_5437,,,,,,,,,,,,,
train_5438,,,,,,,,,,,,,
train_5439,,,,,,,,,,,,,
train_5440,,,,,,,,,,,,,
train_5441,,,,,,,,,,,,,
train_5442,,,,,,,,,,,,,
train_5443,,,,,,,,,,,,,
train_5444,,,,,,,,,,,,,
train_5445,,,,,,,,,,,,,
train_5446,,,,,,,,,,,,,
train_5447,,,,,,,,,,,,,
train_5448,,,,,,,,,,,,,
train_5449,,,,,,,,,,,,,
train_5450,,,,,,,,,,,,,
train_5451,,,,,,,,,,,,,
train_5452,,,,,,,,,,,,,
train_5453,,,,,,,,,,,,,
train_5454,,,,,,,,,,,,,
train_5455,,,,,,,,,,,,,
train_5456,,,,,,,,,,,,,
train_5457,,,,,,,,,,,,,
train_5458,,,,,,,,,,,,,
train_5459,,,,,,,,,,,,,
train_5460,,,,,,,,,,,,,
train_5461,,,,,,,,,,,,,
train_5462,,,,,,,,,,,,,
train_5463,,,,,,,,,,,,,
train_5464,,,,,,,,,,,,,
train_5465,,,,,,,,,,,,,
train_5466,,,,,,,,,,,,,
train_5467,,,,,,,,,,,,,
train_5468,,,,,,,,,,,,,
train_5469,,,,,,,,,,,,,
train_5470,,,,,,,,,,,,,
train_5471,,,,,,,,,,,,,
train_5472,,,,,,,,,,,,,
train_5473,,,,,,,,,,,,,
train_5474,,,,,,,,,,,,,
train_5475,,,,,,,,,,,,,
train_5476,,,,,,,,,,,,,
train_5477,,,,,,,,,,,,,
train_5478,,,,,,,,,,,,,
train_5479,,,,,,,,,,,,,
train_5480,,,,,,,,,,,,,
train_5481,,,,,,,,,,,,,
train_5482,,,,,,,,,,,,,
train_5483,,,,,,,,,,,,,
train_5484,,,,,,,,,,,,,
train_5485,,,,,,,,,,,,,
train_5486,,,,,,,,,,,,,
train_5487,,,,,,,,,,,,,
train_5488,,,,,,,,,,,,,
train_5489,,,,,,,,,,,,,
train_5490,,,,,,,,,,,,,
train_5491,,,,,,,,,,,,,
train_5492,,,,,,,,,,,,,
train_5493,,,,,,,,,,,,,
train_5494,,,,,,,,,,,,,
train_5495,,,,,,,,,,,,,
train_5496,,,,,,,,,,,,,
train_5497,,,,,,,,,,,,,
train_5498,,,,,,,,,,,,,
train_5499,,,,,,,,,,,,,
train_5500,,,,,,,,,,,,,
train_5501,,,,,,,,,,,,,
train_5502,,,,,,,,,,,,,
train_5503,,,,,,,,,,,,,
train_5504,,,,,,,,,,,,,
train_5505,,,,,,,,,,,,,
train_5506,,,,,,,,,,,,,
train_5507,,,,,,,,,,,,,
train_5508,,,,,,,,,,,,,
train_5509,,,,,,,,,,,,,
train_5510,,,,,,,,,,,,,
train_5511,,,,,,,,,,,,,
train_5512,,,,,,,,,,,,,
train_5513,,,,,,,,,,,,,
train_5514,,,,,,,,,,,,,
train_5515,,,,,,,,,,,,,
train_5516,,,,,,,,,,,,,
train_5517,,,,,,,,,,,,,
train_5518,,,,,,,,,,,,,
train_5519,,,,,,,,,,,,,
train_5520,,,,,,,,,,,,,
train_5521,,,,,,,,,,,,,
train_5522,,,,,,,,,,,,,
train_5523,,,,,,,,,,,,,
train_5524,,,,,,,,,,,,,
train_5525,,,,,,,,,,,,,
train_5526,,,,,,,,,,,,,
train_5527,,,,,,,,,,,,,
train_5528,,,,,,,,,,,,,
train_5529,,,,,,,,,,,,,
train_5530,,,,,,,,,,,,,
train_5531,,,,,,,,,,,,,
train_5532,,,,,,,,,,,,,
train_5533,,,,,,,,,,,,,
train_5534,,,,,,,,,,,,,
train_5535,,,,,,,,,,,,,
train_5536,,,,,,,,,,,,,
train_5537,,,,,,,,,,,,,
train_5538,,,,,,,,,,,,,
train_5539,,,,,,,,,,,,,
train_5540,,,,,,,,,,,,,
train_5541,,,,,,,,,,,,,
train_5542,,,,,,,,,,,,,
train_5543,,,,,,,,,,,,,
train_5544,,,,,,,,,,,,,
train_5545,,,,,,,,,,,,,
train_5546,,,,,,,,,,,,,
train_5547,,,,,,,,,,,,,
train_5548,,,,,,,,,,,,,
train_5549,,,,,,,,,,,,,
train_5550,,,,,,,,,,,,,
train_5551,,,,,,,,,,,,,
train_5552,,,,,,,,,,,,,
train_5553,,,,,,,,,,,,,
train_5554,,,,,,,,,,,,,
train_5555,,,,,,,,,,,,,
train_5556,,,,,,,,,,,,,
train_5557,,,,,,,,,,,,,
train_5558,,,,,,,,,,,,,
train_5559,,,,,,,,,,,,,
train_5560,,,,,,,,,,,,,
train_5561,,,,,,,,,,,,,
train_5562,,,,,,,,,,,,,
train_5563,,,,,,,,,,,,,
train_5564,,,,,,,,,,,,,
train_5565,,,,,,,,,,,,,
train_5566,,,,,,,,,,,,,
train_5567,,,,,,,,,,,,,
train_5568,,,,,,,,,,,,,
train_5569,,,,,,,,,,,,,
train_5570,,,,,,,,,,,,,
train_5571,,,,,,,,,,,,,
train_5572,,,,,,,,,,,,,
train_5573,,,,,,,,,,,,,
train_5574,,,,,,,,,,,,,
train_5575,,,,,,,,,,,,,
train_5576,,,,,,,,,,,,,
train_5577,,,,,,,,,,,,,
train_5578,,,,,,,,,,,,,
train_5579,,,,,,,,,,,,,
train_5580,,,,,,,,,,,,,
train_5581,,,,,,,,,,,,,
train_5582,,,,,,,,,,,,,
train_5583,,,,,,,,,,,,,
train_5584,,,,,,,,,,,,,
train_5585,,,,,,,,,,,,,
train_5586,,,,,,,,,,,,,
train_5587,,,,,,,,,,,,,
train_5588,,,,,,,,,,,,,
train_5589,,,,,,,,,,,,,
train_5590,,,,,,,,,,,,,
train_5591,,,,,,,,,,,,,
train_5592,,,,,,,,,,,,,
train_5593,,,,,,,,,,,,,
train_5594,,,,,,,,,,,,,
train_5595,,,,,,,,,,,,,
train_5596,,,,,,,,,,,,,
train_5597,,,,,,,,,,,,,
train_5598,,,,,,,,,,,,,
train_5599,,,,,,,,,,,,,
train_5600,,,,,,,,,,,,,
train_5601,,,,,,,,,,,,,
train_5602,,,,,,,,,,,,,
train_5603,,,,,,,,,,,,,
train_5604,,,,,,,,,,,,,
train_5605,,,,,,,,,,,,,
train_5606,,,,,,,,,,,,,
train_5607,,,,,,,,,,,,,
train_5608,,,,,,,,,,,,,
train_5609,,,,,,,,,,,,,
train_5610,,,,,,,,,,,,,
train_5611,,,,,,,,,,,,,
train_5612,,,,,,,,,,,,,
train_5613,,,,,,,,,,,,,
train_5614,,,,,,,,,,,,,
train_5615,,,,,,,,,,,,,
train_5616,,,,,,,,,,,,,
train_5617,,,,,,,,,,,,,
train_5618,,,,,,,,,,,,,
train_5619,,,,,,,,,,,,,
train_5620,,,,,,,,,,,,,
train_5621,,,,,,,,,,,,,
train_5622,,,,,,,,,,,,,
train_5623,,,,,,,,,,,,,
train_5624,,,,,,,,,,,,,
train_5625,,,,,,,,,,,,,
train_5626,,,,,,,,,,,,,
train_5627,,,,,,,,,,,,,
train_5628,,,,,,,,,,,,,
train_5629,,,,,,,,,,,,,
train_5630,,,,,,,,,,,,,
train_5631,,,,,,,,,,,,,
train_5632,,,,,,,,,,,,,
train_5633,,,,,,,,,,,,,
train_5634,,,,,,,,,,,,,
train_5635,,,,,,,,,,,,,
train_5636,,,,,,,,,,,,,
train_5637,,,,,,,,,,,,,
train_5638,,,,,,,,,,,,,
train_5639,,,,,,,,,,,,,
train_5640,,,,,,,,,,,,,
train_5641,,,,,,,,,,,,,
train_5642,,,,,,,,,,,,,
train_5643,,,,,,,,,,,,,
train_5644,,,,,,,,,,,,,
train_5645,,,,,,,,,,,,,
train_5646,,,,,,,,,,,,,
train_5647,,,,,,,,,,,,,
train_5648,,,,,,,,,,,,,
train_5649,,,,,,,,,,,,,
train_5650,,,,,,,,,,,,,
train_5651,,,,,,,,,,,,,
train_5652,,,,,,,,,,,,,
train_5653,,,,,,,,,,,,,
train_5654,,,,,,,,,,,,,
train_5655,,,,,,,,,,,,,
train_5656,,,,,,,,,,,,,
train_5657,,,,,,,,,,,,,
train_5658,,,,,,,,,,,,,
train_5659,,,,,,,,,,,,,
train_5660,,,,,,,,,,,,,
train_5661,,,,,,,,,,,,,
train_5662,,,,,,,,,,,,,
train_5663,,,,,,,,,,,,,
train_5664,,,,,,,,,,,,,
train_5665,,,,,,,,,,,,,
train_5666,,,,,,,,,,,,,
train_5667,,,,,,,,,,,,,
train_5668,,,,,,,,,,,,,
train_5669,,,,,,,,,,,,,
train_5670,,,,,,,,,,,,,
train_5671,,,,,,,,,,,,,
train_5672,,,,,,,,,,,,,
train_5673,,,,,,,,,,,,,
train_5674,,,,,,,,,,,,,
train_5675,,,,,,,,,,,,,
train_5676,,,,,,,,,,,,,
train_5677,,,,,,,,,,,,,
train_5678,,,,,,,,,,,,,
train_5679,,,,,,,,,,,,,
train_5680,,,,,,,,,,,,,
train_5681,,,,,,,,,,,,,
train_5682,,,,,,,,,,,,,
train_5683,,,,,,,,,,,,,
train_5684,,,,,,,,,,,,,
train_5685,,,,,,,,,,,,,
train_5686,,,,,,,,,,,,,
train_5687,,,,,,,,,,,,,
train_5688,,,,,,,,,,,,,
train_5689,,,,,,,,,,,,,
train_5690,,,,,,,,,,,,,
train_5691,,,,,,,,,,,,,
train_5692,,,,,,,,,,,,,
train_5693,,,,,,,,,,,,,
train_5694,,,,,,,,,,,,,
train_5695,,,,,,,,,,,,,
train_5696,,,,,,,,,,,,,
train_5697,,,,,,,,,,,,,
train_5698,,,,,,,,,,,,,
train_5699,,,,,,,,,,,,,
train_5700,,,,,,,,,,,,,
train_5701,,,,,,,,,,,,,
train_5702,,,,,,,,,,,,,
train_5703,,,,,,,,,,,,,
train_5704,,,,,,,,,,,,,
train_5705,,,,,,,,,,,,,
train_5706,,,,,,,,,,,,,
train_5707,,,,,,,,,,,,,
train_5708,,,,,,,,,,,,,
train_5709,,,,,,,,,,,,,
train_5710,,,,,,,,,,,,,
train_5711,,,,,,,,,,,,,
train_5712,,,,,,,,,,,,,
train_5713,,,,,,,,,,,,,
train_5714,,,,,,,,,,,,,
train_5715,,,,,,,,,,,,,
train_5716,,,,,,,,,,,,,
train_5717,,,,,,,,,,,,,
train_5718,,,,,,,,,,,,,
train_5719,,,,,,,,,,,,,
train_5720,,,,,,,,,,,,,
train_5721,,,,,,,,,,,,,
train_5722,,,,,,,,,,,,,
train_5723,,,,,,,,,,,,,
train_5724,,,,,,,,,,,,,
train_5725,,,,,,,,,,,,,
train_5726,,,,,,,,,,,,,
train_5727,,,,,,,,,,,,,
train_5728,,,,,,,,,,,,,
train_5729,,,,,,,,,,,,,
train_5730,,,,,,,,,,,,,
train_5731,,,,,,,,,,,,,
train_5732,,,,,,,,,,,,,
train_5733,,,,,,,,,,,,,
train_5734,,,,,,,,,,,,,
train_5735,,,,,,,,,,,,,
train_5736,,,,,,,,,,,,,
train_5737,,,,,,,,,,,,,
train_5738,,,,,,,,,,,,,
train_5739,,,,,,,,,,,,,
train_5740,,,,,,,,,,,,,
train_5741,,,,,,,,,,,,,
train_5742,,,,,,,,,,,,,
train_5743,,,,,,,,,,,,,
train_5744,,,,,,,,,,,,,
train_5745,,,,,,,,,,,,,
train_5746,,,,,,,,,,,,,
train_5747,,,,,,,,,,,,,
train_5748,,,,,,,,,,,,,
train_5749,,,,,,,,,,,,,
train_5750,,,,,,,,,,,,,
train_5751,,,,,,,,,,,,,
train_5752,,,,,,,,,,,,,
train_5753,,,,,,,,,,,,,
train_5754,,,,,,,,,,,,,
train_5755,,,,,,,,,,,,,
train_5756,,,,,,,,,,,,,
train_5757,,,,,,,,,,,,,
train_5758,,,,,,,,,,,,,
train_5759,,,,,,,,,,,,,
train_5760,,,,,,,,,,,,,
train_5761,,,,,,,,,,,,,
train_5762,,,,,,,,,,,,,
train_5763,,,,,,,,,,,,,
train_5764,,,,,,,,,,,,,
train_5765,,,,,,,,,,,,,
train_5766,,,,,,,,,,,,,
train_5767,,,,,,,,,,,,,
train_5768,,,,,,,,,,,,,
train_5769,,,,,,,,,,,,,
train_5770,,,,,,,,,,,,,
train_5771,,,,,,,,,,,,,
train_5772,,,,,,,,,,,,,
train_5773,,,,,,,,,,,,,
train_5774,,,,,,,,,,,,,
train_5775,,,,,,,,,,,,,
train_5776,,,,,,,,,,,,,
train_5777,,,,,,,,,,,,,
train_5778,,,,,,,,,,,,,
train_5779,,,,,,,,,,,,,
train_5780,,,,,,,,,,,,,
train_5781,,,,,,,,,,,,,
train_5782,,,,,,,,,,,,,
train_5783,,,,,,,,,,,,,
train_5784,,,,,,,,,,,,,
train_5785,,,,,,,,,,,,,
train_5786,,,,,,,,,,,,,
train_5787,,,,,,,,,,,,,
train_5788,,,,,,,,,,,,,
train_5789,,,,,,,,,,,,,
train_5790,,,,,,,,,,,,,
train_5791,,,,,,,,,,,,,
train_5792,,,,,,,,,,,,,
train_5793,,,,,,,,,,,,,
train_5794,,,,,,,,,,,,,
train_5795,,,,,,,,,,,,,
train_5796,,,,,,,,,,,,,
train_5797,,,,,,,,,,,,,
train_5798,,,,,,,,,,,,,
train_5799,,,,,,,,,,,,,
train_5800,,,,,,,,,,,,,
train_5801,,,,,,,,,,,,,
train_5802,,,,,,,,,,,,,
train_5803,,,,,,,,,,,,,
train_5804,,,,,,,,,,,,,
train_5805,,,,,,,,,,,,,
train_5806,,,,,,,,,,,,,
train_5807,,,,,,,,,,,,,
train_5808,,,,,,,,,,,,,
train_5809,,,,,,,,,,,,,
train_5810,,,,,,,,,,,,,
train_5811,,,,,,,,,,,,,
train_5812,,,,,,,,,,,,,
train_5813,,,,,,,,,,,,,
train_5814,,,,,,,,,,,,,
train_5815,,,,,,,,,,,,,
train_5816,,,,,,,,,,,,,
train_5817,,,,,,,,,,,,,
train_5818,,,,,,,,,,,,,
train_5819,,,,,,,,,,,,,
train_5820,,,,,,,,,,,,,
train_5821,,,,,,,,,,,,,
train_5822,,,,,,,,,,,,,
train_5823,,,,,,,,,,,,,
train_5824,,,,,,,,,,,,,
train_5825,,,,,,,,,,,,,
train_5826,,,,,,,,,,,,,
train_5827,,,,,,,,,,,,,
train_5828,,,,,,,,,,,,,
train_5829,,,,,,,,,,,,,
train_5830,,,,,,,,,,,,,
train_5831,,,,,,,,,,,,,
train_5832,,,,,,,,,,,,,
train_5833,,,,,,,,,,,,,
train_5834,,,,,,,,,,,,,
train_5835,,,,,,,,,,,,,
train_5836,,,,,,,,,,,,,
train_5837,,,,,,,,,,,,,
train_5838,,,,,,,,,,,,,
train_5839,,,,,,,,,,,,,
train_5840,,,,,,,,,,,,,
train_5841,,,,,,,,,,,,,
train_5842,,,,,,,,,,,,,
train_5843,,,,,,,,,,,,,
train_5844,,,,,,,,,,,,,
train_5845,,,,,,,,,,,,,
train_5846,,,,,,,,,,,,,
train_5847,,,,,,,,,,,,,
train_5848,,,,,,,,,,,,,
train_5849,,,,,,,,,,,,,
train_5850,,,,,,,,,,,,,
train_5851,,,,,,,,,,,,,
train_5852,,,,,,,,,,,,,
train_5853,,,,,,,,,,,,,
train_5854,,,,,,,,,,,,,
train_5855,,,,,,,,,,,,,
train_5856,,,,,,,,,,,,,
train_5857,,,,,,,,,,,,,
train_5858,,,,,,,,,,,,,
train_5859,,,,,,,,,,,,,
train_5860,,,,,,,,,,,,,
train_5861,,,,,,,,,,,,,
train_5862,,,,,,,,,,,,,
train_5863,,,,,,,,,,,,,
train_5864,,,,,,,,,,,,,
train_5865,,,,,,,,,,,,,
train_5866,,,,,,,,,,,,,
train_5867,,,,,,,,,,,,,
train_5868,,,,,,,,,,,,,
train_5869,,,,,,,,,,,,,
train_5870,,,,,,,,,,,,,
train_5871,,,,,,,,,,,,,
train_5872,,,,,,,,,,,,,
train_5873,,,,,,,,,,,,,
train_5874,,,,,,,,,,,,,
train_5875,,,,,,,,,,,,,
train_5876,,,,,,,,,,,,,
train_5877,,,,,,,,,,,,,
train_5878,,,,,,,,,,,,,
train_5879,,,,,,,,,,,,,
train_5880,,,,,,,,,,,,,
train_5881,,,,,,,,,,,,,
train_5882,,,,,,,,,,,,,
train_5883,,,,,,,,,,,,,
train_5884,,,,,,,,,,,,,
train_5885,,,,,,,,,,,,,
train_5886,,,,,,,,,,,,,
train_5887,,,,,,,,,,,,,
train_5888,,,,,,,,,,,,,
train_5889,,,,,,,,,,,,,
train_5890,,,,,,,,,,,,,
train_5891,,,,,,,,,,,,,
train_5892,,,,,,,,,,,,,
train_5893,,,,,,,,,,,,,
train_5894,,,,,,,,,,,,,
train_5895,,,,,,,,,,,,,
train_5896,,,,,,,,,,,,,
train_5897,,,,,,,,,,,,,
train_5898,,,,,,,,,,,,,
train_5899,,,,,,,,,,,,,
train_5900,,,,,,,,,,,,,
train_5901,,,,,,,,,,,,,
train_5902,,,,,,,,,,,,,
train_5903,,,,,,,,,,,,,
train_5904,,,,,,,,,,,,,
train_5905,,,,,,,,,,,,,
train_5906,,,,,,,,,,,,,
train_5907,,,,,,,,,,,,,
train_5908,,,,,,,,,,,,,
train_5909,,,,,,,,,,,,,
train_5910,,,,,,,,,,,,,
train_5911,,,,,,,,,,,,,
train_5912,,,,,,,,,,,,,
train_5913,,,,,,,,,,,,,
train_5914,,,,,,,,,,,,,
train_5915,,,,,,,,,,,,,
train_5916,,,,,,,,,,,,,
train_5917,,,,,,,,,,,,,
train_5918,,,,,,,,,,,,,
train_5919,,,,,,,,,,,,,
train_5920,,,,,,,,,,,,,
train_5921,,,,,,,,,,,,,
train_5922,,,,,,,,,,,,,
train_5923,,,,,,,,,,,,,
train_5924,,,,,,,,,,,,,
train_5925,,,,,,,,,,,,,
train_5926,,,,,,,,,,,,,
train_5927,,,,,,,,,,,,,
train_5928,,,,,,,,,,,,,
train_5929,,,,,,,,,,,,,
train_5930,,,,,,,,,,,,,
train_5931,,,,,,,,,,,,,
train_5932,,,,,,,,,,,,,
train_5933,,,,,,,,,,,,,
train_5934,,,,,,,,,,,,,
train_5935,,,,,,,,,,,,,
train_5936,,,,,,,,,,,,,
train_5937,,,,,,,,,,,,,
train_5938,,,,,,,,,,,,,
train_5939,,,,,,,,,,,,,
train_5940,,,,,,,,,,,,,
train_5941,,,,,,,,,,,,,
