Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity,mean_predicts,mean_predicts_fine
0,1,1,1,0,0,0,0,1,1,0,0,0.11,0.33026868,0.31210583
0,0,1,1,0,0,0,0,0,0,0,0,0.44,0.4806829,0.5339751
0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3681726,0.34039527
0,1,1,1,0,0,0,0,0,1,0,0,0.23,0.3155782,0.3011486
0,1,1,1,0,1,0,0,0,0,0,0,0.27,0.28529567,0.29009673
0,0,1,1,0,0,0,0,1,0,0,0,0.56,0.43820676,0.47342467
0,1,1,1,0,0,0,0,0,0,0,0,0.4,0.3889732,0.40450388
0,1,1,1,0,0,0,0,1,1,0,0,0.02,0.44300276,0.47774363
0,0,1,1,0,0,0,0,0,0,0,1,0.4,0.40177092,0.38164055
0,0,1,1,0,0,0,0,0,0,0,1,0.34,0.35425258,0.3133858
0,1,1,1,0,0,0,0,0,0,0,0,0.31,0.32290477,0.30741054
0,0,0,0,0,0,1,0,0,1,0,0,0.18,0.35726562,0.30435205
0,1,1,0,0,0,1,1,0,0,1,0,0.35,0.40787855,0.38794976
0,1,1,1,0,0,0,0,0,0,0,0,0.26,0.28703192,0.2609873
0,0,1,0,0,0,1,0,0,0,0,1,0.44,0.37022042,0.32859254
0,1,1,1,0,0,1,0,0,0,0,0,0.19,0.30559742,0.28034398
0,0,0,1,0,0,0,0,0,0,0,0,0.25,0.3195871,0.2980116
0,1,1,1,0,0,0,0,1,1,0,0,0.26,0.28609604,0.2600548
0,0,1,1,0,0,0,0,0,0,0,0,0.85,0.74424875,0.7905472
0,1,1,1,0,0,0,0,0,1,0,0,0.67,0.387797,0.4037961
0,1,1,1,0,0,0,0,0,0,0,0,0.27,0.29664093,0.27316722
0,1,1,1,0,0,0,0,0,0,0,0,0.83,0.42474502,0.46617284
0,1,1,1,0,0,0,0,0,0,0,0,0.21,0.43544453,0.4857368
0,1,1,1,0,0,0,0,0,0,0,0,0.31,0.44270054,0.49918222
0,1,1,1,0,0,0,0,0,0,0,0,1.0,0.48846942,0.5806874
0,1,1,1,0,0,1,0,0,0,0,0,0.69,0.39685854,0.41292906
0,1,1,1,0,1,0,0,0,0,0,0,0.4,0.35260034,0.36978346
0,0,0,1,0,0,0,0,0,0,0,0,0.25,0.27615872,0.24546978
0,1,1,1,0,0,1,0,1,0,0,0,0.29,0.47266287,0.4901839
0,1,1,0,0,0,0,0,0,0,0,0,0.54,0.3606947,0.36914873
0,1,1,1,0,0,0,0,0,0,0,0,0.64,0.42822146,0.4724738
0,1,1,1,0,0,0,0,1,1,0,0,0.43,0.33608302,0.3194459
0,1,1,1,0,0,0,0,0,0,0,0,0.31,0.27240378,0.24291039
0,1,1,1,0,0,0,0,1,1,0,0,0.23,0.34892923,0.33600533
0,1,1,1,0,0,1,0,0,1,1,0,0.61,0.44255573,0.5482351
0,1,1,1,0,0,0,0,1,1,0,0,0.2,0.26776412,0.24114034
0,0,1,1,0,0,0,0,1,1,0,1,0.43,0.35519603,0.34300575
0,0,0,1,0,1,0,1,0,0,1,0,0.3,0.33158523,0.3637671
0,1,1,1,0,0,0,0,0,1,0,0,0.45,0.44785905,0.49393255
0,0,0,1,0,0,0,0,0,0,0,1,0.2,0.31560388,0.23280433
0,1,1,1,0,0,0,0,0,0,0,0,0.38,0.3131371,0.2944928
0,1,1,1,0,0,0,0,0,1,0,0,0.14,0.32793725,0.31710216
0,1,1,1,0,0,0,1,1,1,1,0,0.28,0.4262188,0.4182067
0,1,1,1,0,0,0,0,0,0,0,0,0.5,0.30713993,0.2866755
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.28812027,0.26235062
0,1,1,1,0,0,0,0,1,1,0,0,0.22,0.26823598,0.24161549
0,1,1,1,0,0,0,1,0,0,1,0,0.89,0.71268576,0.77835876
0,0,1,1,0,0,0,0,0,0,0,1,0.48,0.30813637,0.2548841
0,1,1,1,0,0,0,0,0,0,0,0,0.35,0.30622634,0.28548715
1,1,1,1,0,0,0,0,0,0,0,0,0.36,0.4549281,0.5171622
0,1,1,1,0,0,1,0,0,0,0,0,0.39,0.40431595,0.42500615
0,1,1,1,0,0,0,0,1,1,0,0,0.18,0.34104574,0.3257894
1,1,1,1,0,0,0,0,0,0,0,0,0.5,0.2943787,0.28106466
0,1,1,1,0,0,0,0,0,0,0,0,0.47,0.31460038,0.2964134
0,1,1,0,0,0,1,0,0,0,0,0,0.37,0.36367828,0.36685658
0,1,1,0,0,0,0,0,1,0,0,0,0.8,0.3607852,0.35915765
0,0,1,0,0,0,0,0,1,0,0,0,0.16,0.30562407,0.2920912
0,1,1,1,0,0,0,0,0,0,0,0,0.39,0.3623493,0.36333746
0,1,1,1,0,0,1,1,0,0,1,0,0.05,0.49023134,0.55165356
0,1,1,1,0,1,0,0,0,0,0,0,0.22,0.28732854,0.29235178
0,1,1,1,0,0,0,0,1,0,0,0,0.79,0.40609318,0.43121648
0,1,1,1,0,0,0,0,0,0,0,0,0.32,0.2591918,0.22805433
0,1,1,1,0,0,0,0,0,0,0,0,0.31,0.4646507,0.5401125
0,1,1,0,0,0,0,0,0,0,0,0,0.76,0.6920048,0.8160812
0,1,1,1,0,0,0,0,0,0,0,0,0.41,0.34789065,0.34206304
0,1,1,1,0,0,1,0,0,0,0,0,0.05,0.40129453,0.42005736
0,1,1,1,0,0,0,0,0,0,0,0,0.41,0.33720922,0.3267649
0,1,1,1,0,0,0,0,0,0,0,0,0.46,0.3724672,0.37877136
0,1,1,1,0,0,0,0,0,0,0,0,0.49,0.3288278,0.3152816
0,0,0,0,0,0,0,0,1,0,0,0,0.37,0.32457814,0.3012316
0,1,1,1,0,0,0,0,0,0,0,0,0.38,0.26620156,0.23568396
0,1,1,1,0,1,0,0,0,0,0,0,0.44,0.46895558,0.5381734
0,1,1,1,0,0,0,0,0,1,0,0,0.16,0.3013286,0.28324372
0,1,1,0,0,0,1,1,0,0,1,0,0.37,0.40360174,0.3799397
0,1,1,1,0,0,0,0,1,1,0,0,0.59,0.43145806,0.45809087
0,1,1,0,0,0,0,0,0,0,0,0,0.59,0.53623515,0.67676586
0,1,1,1,0,0,0,0,0,0,0,0,0.37,0.3622009,0.36311537
1,1,1,1,0,1,1,0,0,0,0,0,0.43,0.41567308,0.4104578
0,1,1,1,0,0,0,0,0,0,0,0,0.33,0.4377924,0.4900468
0,1,1,1,0,0,0,0,0,0,0,0,0.44,0.36934844,0.37398624
0,1,1,0,0,0,1,1,0,0,1,0,0.46,0.4258296,0.42272848
0,1,1,1,0,0,0,0,1,1,0,0,0.27,0.2890249,0.2631916
0,0,0,0,0,0,0,0,0,0,0,1,0.06,0.28684503,0.19262595
0,1,1,1,0,0,1,0,0,0,0,0,0.18,0.2908542,0.2616629
0,1,1,1,0,0,0,0,0,0,0,0,0.41,0.49061552,0.5839747
0,0,0,0,0,0,0,1,0,0,1,1,0.3,0.28562987,0.20671792
0,1,1,1,0,0,0,0,1,1,0,0,0.33,0.35553938,0.34479576
0,1,1,1,0,1,0,0,0,0,0,0,0.46,0.32180375,0.33199567
0,1,1,1,0,0,0,0,0,0,0,0,0.89,0.5456716,0.65728605
0,1,1,1,0,0,0,0,1,1,0,0,0.25,0.3238315,0.3040689
0,0,0,0,0,0,1,0,0,0,0,0,0.66,0.37966335,0.38615364
0,1,1,1,0,0,0,0,0,0,0,0,0.23,0.3344926,0.322996
0,1,1,1,0,0,0,0,0,0,0,0,0.5,0.34257144,0.3343896
0,1,1,1,0,0,0,0,0,0,0,0,0.29,0.30057484,0.27818838
0,1,1,1,0,0,0,0,0,0,0,0,0.38,0.4017914,0.425464
0,0,1,0,0,0,0,0,0,1,1,0,0.29,0.3057627,0.25570947
0,1,1,1,0,0,0,0,1,1,0,0,0.36,0.33470267,0.3176933
0,1,1,1,0,1,0,0,0,0,0,0,0.55,0.3758043,0.39893425
0,0,0,0,0,0,1,0,0,0,0,0,0.71,0.5114968,0.68453187
0,1,1,1,0,0,0,0,0,0,0,0,0.36,0.33065355,0.31774586
1,1,1,1,0,0,0,0,0,0,0,0,0.26,0.31974697,0.31365007
0,0,1,0,0,0,0,0,0,0,0,1,0.23,0.3187583,0.23708463
0,1,1,1,0,0,0,0,0,0,0,0,0.37,0.33520555,0.3239829
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.37529033,0.38312346
0,0,0,0,0,0,1,0,0,1,0,0,0.29,0.34748948,0.28849846
0,0,0,1,0,0,0,0,0,0,0,0,0.63,0.5706261,0.6837386
0,1,1,1,0,0,0,0,0,0,0,0,0.42,0.29170352,0.2668716
0,1,1,1,0,0,0,0,0,0,0,0,0.3,0.28167623,0.25428262
0,1,1,1,0,1,0,0,1,1,0,0,0.69,0.5165447,0.57189715
0,1,1,1,0,0,0,0,1,1,0,0,0.18,0.32431442,0.30466765
0,1,1,1,0,0,0,0,0,0,0,0,0.27,0.31378934,0.295348
0,1,1,1,0,0,0,0,0,0,0,0,0.54,0.28102076,0.25346625
0,1,1,1,0,0,0,0,0,0,0,0,0.22,0.31204015,0.29305783
0,1,1,1,0,0,0,0,1,1,0,0,0.18,0.4374957,0.46828064
0,1,1,1,0,0,0,0,0,0,0,0,0.23,0.28937936,0.2639336
0,1,1,1,0,0,0,0,0,0,0,0,0.67,0.43406382,0.48320007
0,1,1,1,0,0,0,0,0,0,0,0,0.28,0.35673684,0.35500905
0,1,1,1,0,0,0,0,0,0,0,0,0.4,0.30396342,0.28255272
0,0,1,1,0,0,0,0,1,1,0,0,0.52,0.4934539,0.5558578
0,0,1,1,0,0,0,0,0,0,0,0,0.49,0.29018575,0.2543938
1,1,1,1,0,0,0,0,0,0,0,0,0.21,0.30673423,0.29664677
0,1,1,0,0,0,0,1,0,0,1,0,0.12,0.29487887,0.24395947
0,1,1,0,0,0,0,0,0,0,0,0,0.26,0.35154933,0.35405764
0,1,1,1,0,1,0,0,0,0,0,0,0.26,0.33280247,0.34541184
0,0,1,1,0,0,0,0,0,0,1,1,0.2,0.40337753,0.3458797
0,1,1,1,0,0,0,0,0,0,0,0,0.63,0.49177352,0.5857346
0,0,1,0,0,0,0,0,0,0,0,0,0.3,0.28537506,0.250132
0,0,0,1,0,0,1,0,0,0,0,0,0.34,0.35818604,0.3815733
0,0,1,0,0,0,0,0,0,0,0,0,0.46,0.5192481,0.57445824
0,0,0,1,0,0,0,0,0,0,0,0,0.49,0.3915442,0.4137802
0,1,1,1,0,0,0,0,0,0,0,0,0.22,0.31774253,0.30056208
0,1,1,0,0,0,1,1,0,1,1,0,0.33,0.3507037,0.38584104
0,0,1,0,0,0,1,1,0,0,1,0,0.71,0.42466265,0.50631446
0,1,1,1,0,0,0,0,0,0,0,0,0.24,0.29966554,0.27702406
0,1,1,1,0,0,0,0,0,0,0,0,0.87,0.4180808,0.45419225
0,1,1,1,0,0,0,0,1,1,0,0,0.3,0.31215942,0.28975657
0,0,1,1,0,0,1,0,0,0,0,0,0.29,0.3976419,0.4247641
0,1,1,1,0,0,1,0,0,0,0,0,0.23,0.32652593,0.30838495
0,0,1,0,0,0,0,0,1,1,0,0,0.83,0.36771184,0.3991179
0,1,1,0,0,0,0,0,0,0,0,0,0.17,0.30514258,0.28246498
0,1,1,1,0,0,0,0,0,0,0,0,0.28,0.28517985,0.25866336
0,1,1,1,0,0,1,0,0,1,1,0,0.52,0.35528868,0.40354377
0,1,1,1,0,0,1,0,1,1,0,0,0.34,0.34392667,0.3222515
0,1,1,0,0,0,0,0,0,0,0,0,0.14,0.3033352,0.2799409
1,1,1,1,0,0,0,0,0,0,0,0,0.21,0.2710616,0.253567
0,0,0,1,0,0,1,0,0,0,0,0,0.75,0.44227973,0.54412615
0,1,1,0,0,1,0,1,0,0,0,0,0.44,0.32213894,0.2712594
0,0,1,0,0,0,0,0,0,1,0,0,0.79,0.5261322,0.64034384
0,1,1,1,0,0,0,0,0,0,0,0,0.29,0.3197787,0.30326515
0,1,1,1,0,0,0,0,0,0,0,0,0.41,0.3125576,0.29373425
1,1,1,1,0,0,0,0,0,0,0,0,0.36,0.57352245,0.64962
0,0,0,1,0,0,0,0,0,0,0,0,0.34,0.30311567,0.27665842
0,1,1,1,0,0,0,0,1,1,0,0,0.59,0.58984005,0.68630415
0,0,0,1,0,0,0,0,0,0,0,1,0.32,0.40678906,0.38661605
0,1,1,1,0,0,0,0,0,0,0,0,0.35,0.38002947,0.3904713
0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.5922201,0.7359892
0,1,1,1,0,0,0,0,0,0,0,0,0.17,0.3510535,0.34666577
0,0,0,1,0,0,0,0,0,0,0,0,0.32,0.32908988,0.3112293
0,1,1,1,0,1,0,0,0,0,0,0,0.22,0.28254557,0.28705683
1,0,0,1,0,0,0,0,0,0,0,0,0.53,0.5543172,0.6045393
0,1,1,1,0,0,0,0,1,1,0,0,0.42,0.27009147,0.2434901
0,1,1,1,0,0,0,0,1,0,0,0,0.6,0.28776655,0.27074546
0,1,1,1,0,0,0,0,0,0,0,0,0.11,0.37776726,0.3869574
0,1,1,1,0,0,0,0,0,0,0,0,0.07,0.2654201,0.23480535
0,1,1,0,0,0,1,0,0,0,0,0,0.8,0.5180532,0.67009556
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.34269127,0.33456153
0,1,1,1,0,0,0,0,0,0,0,0,0.39,0.39942545,0.4215145
0,1,1,1,0,0,1,0,0,0,0,0,0.44,0.40368813,0.42397603
0,1,1,1,0,0,0,0,0,0,0,0,0.33,0.32325277,0.3078703
0,1,1,1,0,0,0,0,0,0,0,0,0.22,0.27965114,0.25176603
0,0,1,1,0,0,0,0,0,0,0,0,1.0,0.6469639,0.72347564
0,0,1,1,0,0,0,0,0,0,0,0,0.17,0.29664087,0.26220217
0,1,1,1,1,1,0,0,0,0,1,0,0.32,0.28652388,0.26852793
0,1,1,1,0,0,0,1,0,0,0,0,0.27,0.33201447,0.2951836
0,1,1,1,0,0,0,0,1,1,0,0,0.44,0.39322606,0.3993719
0,1,1,1,0,0,0,0,0,0,0,0,0.53,0.28861707,0.26297444
0,1,1,1,0,0,0,0,0,0,0,0,0.16,0.26884955,0.23873663
0,1,1,1,0,0,0,0,0,0,0,0,0.63,0.46804982,0.5462051
0,1,1,1,0,0,0,0,0,0,0,0,0.29,0.39063805,0.40719685
0,1,1,1,0,0,0,0,0,0,0,0,0.23,0.30518025,0.28412932
0,1,1,1,0,0,0,0,0,0,0,0,0.09,0.28311807,0.25608516
0,1,1,1,0,0,0,0,1,1,0,0,0.75,0.5444962,0.62980795
0,1,1,1,0,1,1,0,0,0,0,0,0.87,0.7539021,0.85065377
0,1,1,1,0,0,0,0,1,1,0,0,0.54,0.65267956,0.75281227
0,1,1,1,0,0,0,0,0,0,0,0,0.27,0.27569315,0.24689567
0,1,1,1,0,0,0,0,1,1,0,0,0.22,0.3557394,0.34507126
0,1,1,1,0,0,0,0,0,0,0,0,0.62,0.46210194,0.5354993
0,1,1,1,0,0,0,0,0,0,0,0,0.23,0.282453,0.2552526
0,1,1,0,0,0,0,0,1,0,0,0,0.39,0.3745052,0.38087428
0,1,1,1,0,1,0,0,0,0,0,0,0.6,0.7252272,0.7952119
0,1,1,1,0,0,0,0,0,0,0,0,0.35,0.34280404,0.33472338
0,1,1,1,0,0,0,0,1,1,0,0,0.14,0.28048462,0.2541599
1,1,1,1,0,1,0,0,0,0,0,0,0.39,0.3114872,0.2892013
0,1,1,1,0,0,0,0,0,0,0,0,0.5,0.6541978,0.7590566
0,1,1,1,0,0,0,0,1,0,0,0,0.47,0.43219024,0.47149092
0,1,1,1,0,0,0,0,0,0,0,0,0.91,0.63063586,0.7384816
0,1,1,1,0,0,0,0,1,1,0,0,0.38,0.47461724,0.5323452
0,1,1,1,0,0,0,0,0,0,0,0,0.31,0.27545378,0.24660318
0,1,1,1,0,1,0,0,0,0,0,0,0.67,0.4739073,0.5459808
0,1,1,1,0,0,1,0,0,0,0,0,0.25,0.31254593,0.2895423
0,0,0,0,0,0,1,0,0,0,0,1,0.17,0.3400234,0.2523903
0,1,1,1,0,0,0,0,1,0,0,0,0.3,0.40147218,0.4243606
0,1,1,1,0,0,0,0,1,1,0,0,0.38,0.33317038,0.31575838
0,1,1,1,0,0,0,0,1,1,0,0,0.67,0.45241904,0.4939947
0,1,1,1,0,0,0,0,1,0,0,0,1.0,0.4495863,0.49791026
0,1,1,1,0,0,0,0,0,0,0,0,0.71,0.3480744,0.34232968
0,0,1,1,0,0,0,0,0,0,0,1,0.22,0.27924684,0.22246532
0,0,1,1,0,0,0,0,0,0,0,0,0.42,0.35013565,0.33647007
0,0,1,1,0,0,0,0,0,0,0,1,0.16,0.27891833,0.222116
1,1,1,1,0,0,0,0,0,0,0,0,0.73,0.53609157,0.61379874
0,1,1,0,0,0,0,0,0,0,0,0,0.15,0.29287592,0.26565772
0,1,1,1,0,0,0,0,0,0,0,0,0.28,0.31222677,0.29330164
0,1,1,1,0,0,0,0,0,0,0,0,0.37,0.3835351,0.39593908
0,1,1,1,0,0,0,0,0,0,0,0,0.21,0.29751584,0.2742835
0,1,1,1,0,0,0,0,0,0,0,0,0.38,0.34635773,0.33984292
0,1,1,1,0,0,0,0,0,0,0,0,0.13,0.3479604,0.34216425
0,1,1,1,0,0,0,0,0,0,0,0,0.36,0.33317906,0.3211942
0,1,1,0,0,0,0,0,0,0,0,0,0.51,0.46513408,0.5516794
0,1,1,1,0,0,0,0,0,0,0,0,0.37,0.31028527,0.29076844
0,0,0,1,0,0,0,0,1,0,0,0,0.28,0.28979376,0.25976533
0,1,1,1,0,0,1,0,0,0,0,0,0.02,0.2876045,0.25770307
0,1,1,1,0,0,1,1,0,0,1,0,0.34,0.31457576,0.3005767
0,1,1,1,0,1,0,0,0,0,0,0,0.29,0.27522415,0.27905473
0,1,1,1,0,0,0,0,0,0,0,0,0.4,0.41529912,0.44920874
0,1,1,1,0,1,0,0,0,0,0,0,0.26,0.30948275,0.31754255
0,0,1,1,0,0,0,0,0,0,0,0,0.19,0.32987633,0.3069921
0,0,0,1,0,0,1,0,0,0,0,0,0.7,0.4091676,0.48147154
0,0,0,1,0,0,0,0,0,0,0,0,0.24,0.32509688,0.30560407
0,0,1,1,0,1,0,0,0,0,0,1,0.43,0.31147447,0.3054768
0,1,1,0,0,0,0,0,0,0,0,0,0.27,0.38112324,0.4031252
0,1,1,1,0,0,0,0,0,0,0,0,0.14,0.30001584,0.27747223
0,1,1,1,0,0,0,0,0,0,0,0,0.68,0.48291484,0.5719691
0,1,1,1,0,0,0,0,0,0,0,0,0.26,0.2766206,0.24803117
1,1,1,1,0,0,0,0,0,0,0,0,0.41,0.3896955,0.41597596
0,0,1,1,0,0,0,0,0,0,0,0,0.33,0.27819434,0.24063322
0,1,1,1,0,1,0,0,0,0,0,0,1.0,0.765092,0.8195513
0,1,1,1,0,0,0,0,0,0,0,0,0.57,0.49295655,0.5875174
0,1,1,1,0,0,0,0,0,0,0,0,0.74,0.45321345,0.5191029
0,1,1,1,1,0,0,0,0,0,0,0,0.43,0.30950743,0.29204652
0,1,1,1,0,0,0,0,0,0,0,0,0.26,0.3127486,0.29398412
0,1,1,1,0,0,0,0,0,0,0,0,0.47,0.5687359,0.68243474
0,1,1,1,0,0,0,0,0,0,0,0,0.32,0.33114797,0.31841946
0,1,1,1,0,0,0,0,0,0,0,0,0.63,0.3664381,0.36954302
0,1,1,1,0,0,0,0,1,1,0,0,0.42,0.32699385,0.3080018
0,0,0,1,0,0,0,0,0,0,0,0,0.41,0.373917,0.38229558
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.25921386,0.22807693
0,0,1,1,0,0,0,0,0,0,0,0,0.26,0.37674838,0.37509334
0,1,1,1,0,0,0,1,1,1,1,0,0.73,0.57413745,0.6208007
0,0,0,0,0,0,1,0,0,0,0,0,0.49,0.5151509,0.6909649
1,1,1,1,0,0,0,0,0,0,0,0,0.25,0.27674174,0.2599875
0,0,1,1,0,1,0,0,0,0,0,0,0.37,0.5383444,0.6263287
0,1,1,1,0,0,0,0,0,0,0,0,0.33,0.3191626,0.3024465
0,0,0,1,0,0,0,0,0,0,0,0,0.25,0.3488502,0.34121814
0,1,1,1,0,0,0,0,1,0,0,0,0.02,0.34000218,0.33766776
0,1,1,1,0,0,0,0,0,0,0,0,0.2,0.3201334,0.30373698
0,1,1,1,0,0,0,0,0,0,0,0,0.23,0.27923352,0.25124913
0,0,0,1,0,0,0,0,0,0,0,0,0.36,0.27788574,0.24735054
0,1,1,1,0,0,0,0,0,0,0,0,0.33,0.32937208,0.31601027
0,1,1,1,0,0,0,0,1,1,0,0,0.31,0.3748235,0.372155
0,1,1,1,0,0,0,0,0,0,0,0,0.27,0.2926154,0.26802978
0,1,1,1,0,0,0,0,0,0,0,0,0.43,0.276921,0.2483997
0,1,1,1,0,0,0,0,1,1,0,0,0.28,0.28915715,0.26333445
0,1,1,0,0,0,1,0,0,0,0,0,0.17,0.38464528,0.40412363
0,1,1,1,0,0,0,0,0,0,0,0,0.03,0.2583144,0.22715649
0,1,1,1,0,0,0,0,1,1,0,0,0.46,0.35996708,0.35092062
0,1,1,1,0,0,0,0,0,0,0,0,0.23,0.35407266,0.35108647
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.32077855,0.30459633
0,1,1,1,0,0,0,0,0,0,0,0,0.41,0.28763336,0.26174015
0,1,1,1,0,0,0,0,1,1,0,0,0.37,0.38804471,0.39159608
0,0,0,0,0,0,1,0,0,0,1,0,0.19,0.3100319,0.24746886
0,1,1,1,0,0,1,0,0,1,0,0,0.24,0.31253633,0.2931171
0,0,1,0,0,0,1,0,0,0,0,0,0.45,0.44513583,0.4984232
0,1,1,0,0,0,1,0,0,1,0,0,0.48,0.40098938,0.45664424
0,1,1,0,0,0,0,0,0,0,0,0,0.91,0.55126256,0.6980797
0,0,1,1,0,0,1,0,0,0,0,0,0.81,0.8025389,0.85641396
0,0,0,1,0,0,0,0,0,1,1,0,0.24,0.27873743,0.24257235
0,1,1,1,0,0,0,0,0,1,0,0,0.19,0.30819732,0.29181886
1,1,1,1,0,0,0,0,0,0,0,0,0.11,0.29301915,0.2793897
0,0,0,1,0,0,0,0,0,0,0,0,0.2,0.3520539,0.346327
0,1,1,0,0,0,0,0,0,0,0,0,0.22,0.30563784,0.28315917
0,1,1,1,0,0,0,0,0,0,0,0,0.76,0.7610434,0.82930166
0,0,0,1,0,0,1,0,0,0,0,1,0.23,0.4351217,0.4367872
0,1,1,1,0,0,0,0,0,0,0,0,0.26,0.26368165,0.23285878
0,1,1,1,0,0,0,0,0,0,0,0,0.2,0.34163693,0.33305037
0,1,1,1,0,0,0,0,0,0,0,0,0.41,0.35683596,0.3551554
0,1,1,1,0,0,0,0,0,0,0,0,0.34,0.3366881,0.32604018
0,1,1,1,0,0,0,0,0,0,0,0,0.64,0.4405938,0.49525052
0,1,1,1,0,0,0,1,0,0,0,0,0.19,0.3851288,0.3688087
0,1,1,1,0,0,0,0,0,0,0,0,0.18,0.28388867,0.25704962
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.32348895,0.3081825
0,0,1,1,0,0,0,0,0,0,0,0,0.27,0.32757902,0.3036911
0,1,1,1,0,0,0,0,0,0,0,0,1.0,0.5588337,0.6722869
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.28934133,0.26388568
0,1,1,1,0,0,0,0,0,1,0,0,0.38,0.32017988,0.30703786
0,1,1,1,0,0,0,0,0,1,0,0,1.0,0.7034186,0.79627275
0,1,1,1,0,0,0,0,0,0,0,0,0.19,0.255496,0.22429009
0,1,1,1,0,0,0,0,1,1,0,0,0.2,0.3014472,0.27694413
0,0,1,1,0,0,0,0,1,1,0,1,0.62,0.5098381,0.6119636
0,1,1,1,0,0,0,0,0,0,0,0,0.35,0.42365974,0.46421877
0,1,1,1,0,0,0,0,0,0,0,0,0.29,0.27234283,0.24283703
0,1,1,0,0,0,1,0,0,1,0,0,0.19,0.2880456,0.2797212
0,1,1,1,0,0,0,0,0,0,1,0,0.16,0.25768334,0.21810842
0,0,1,1,0,0,0,0,0,0,0,0,0.27,0.324279,0.29898435
0,1,1,1,0,0,0,0,0,0,1,0,0.36,0.38503474,0.39646405
0,1,1,1,0,0,0,0,0,0,0,0,0.64,0.33515543,0.32391346
0,1,1,1,0,0,0,0,0,0,0,0,0.41,0.349213,0.3439838
0,1,1,1,0,0,0,0,0,0,0,0,0.45,0.44820088,0.5096177
0,0,1,1,0,0,0,0,0,0,0,0,0.24,0.2996258,0.2659161
0,1,1,1,0,1,0,0,0,0,0,0,0.23,0.31687674,0.32616058
0,1,1,0,0,0,0,0,0,0,0,0,0.13,0.2929936,0.2658108
0,1,1,1,0,0,0,0,0,0,0,0,0.6,0.58971804,0.70145094
0,1,1,0,0,0,1,0,0,0,0,0,0.23,0.34366673,0.33425456
0,1,1,1,0,0,0,0,0,0,0,0,0.47,0.36172876,0.3624117
0,0,0,1,0,1,0,0,1,1,0,0,0.4,0.3672883,0.35779613
0,0,1,1,0,0,1,1,0,0,0,1,0.4,0.38559747,0.3500455
0,1,1,1,0,0,0,0,1,1,0,0,0.37,0.28370503,0.2575277
0,1,1,1,0,0,0,0,0,0,0,0,0.29,0.31356615,0.29505518
0,1,1,1,0,0,0,0,0,0,0,0,0.23,0.3258205,0.31127214
0,0,1,1,0,0,0,0,0,0,0,1,0.2,0.38118944,0.35104775
0,0,1,1,0,0,0,0,0,0,0,0,1.0,0.7549586,0.79705894
0,1,1,1,0,1,0,0,0,0,0,0,0.33,0.317109,0.32643273
0,1,1,1,0,0,0,0,0,0,0,0,0.81,0.5497467,0.66214824
0,1,1,1,0,0,0,0,0,0,0,0,0.35,0.3147997,0.29667553
0,1,1,1,0,0,0,0,1,1,0,0,0.48,0.51737404,0.5968768
0,1,1,0,0,0,1,1,0,0,1,0,0.42,0.39008036,0.35609
0,1,1,1,0,0,0,0,1,1,0,0,0.43,0.36083063,0.35212198
0,1,1,1,0,1,0,0,0,0,0,0,0.61,0.4398406,0.49214235
0,1,1,1,0,0,0,0,0,0,0,0,0.33,0.2984317,0.275449
0,1,1,1,0,0,0,0,0,0,0,0,0.29,0.3015852,0.27948564
0,1,1,1,0,0,0,0,1,1,0,0,0.43,0.3945508,0.40136695
0,0,1,1,0,0,1,0,0,0,0,1,0.54,0.4212602,0.4528405
0,0,0,1,0,0,0,0,1,0,0,0,0.27,0.28297526,0.25210232
0,1,1,1,0,0,0,0,0,0,0,0,0.25,0.29051313,0.26536423
0,1,1,1,0,0,0,0,0,0,0,0,0.14,0.32258844,0.306993
0,1,1,1,0,0,0,0,0,0,0,0,0.34,0.27537236,0.24650374
0,1,1,1,0,0,0,0,0,0,0,0,0.14,0.32460052,0.3096537
0,1,1,1,0,0,0,0,0,0,0,0,0.03,0.2605068,0.22943053
0,0,1,1,0,0,0,0,1,1,0,0,0.26,0.29858944,0.26506007
1,1,1,1,0,0,0,0,0,0,0,0,0.19,0.32860908,0.32556644
0,1,1,1,0,0,0,0,0,0,0,0,0.21,0.27307874,0.24372356
0,0,0,1,0,0,0,0,0,0,0,0,0.18,0.31159756,0.28727862
0,1,1,1,0,1,0,0,0,0,0,0,0.41,0.3592806,0.3780814
0,0,0,0,0,0,1,0,0,0,0,0,0.23,0.4028588,0.43934327
0,1,1,1,0,0,0,0,0,0,0,0,0.41,0.3053387,0.28433475
0,1,1,1,0,0,0,0,0,0,0,0,0.62,0.49679327,0.5932099
0,1,1,1,0,1,0,0,0,0,0,0,0.36,0.387379,0.41427484
0,0,0,1,0,0,0,0,0,0,0,0,0.76,0.5575603,0.67185235
0,1,1,1,0,0,0,0,1,0,1,0,0.2,0.3013817,0.23972043
